"BoroCT2010","ACS_p_white","ACS_p_black","ACS_p_hispanic","ACS_p_edu_grad_HS","ACS_p_household_white","ACS_p_household_black","ACS_p_household_asian","ACS_p_household_hispanic","ACS_p_US_citizen","ACS_p_home_lang_english","ACS_p_home_lang_spanish","ACS_p_home_lang_other","ACS_p_pop_poverty","ACS_p_unemployed","ACS_p_civilian_labor_force","ACS_p_poverty_under100","ACS_p_poverty_100to149","ACS_p_poverty_200over","ACS_p_income_indv_75000ormore","ACS_p_house_social_security","ACS_p_house_supplemental_security","ACS_p_house_public_assistance","ACS_p_house_SNAP","ACS_avg_per_capita_income","stops"
3043700,29.36444087,25.32180209,65.04424779,28.467419,28.58060373,25.17662171,2.247912653,63.32691073,88.23411102,37.63370443,56.90897184,5.457323728,100,5.312658871,45.97747385,32.52212389,12.67095736,41.59292035,3.073110285,16.50610148,9.184328838,5.973025048,29.28709056,14930,324
3043800,89.20863309,1.130524152,15.21068859,25.39325843,86.93693694,1.126126126,7.31981982,13.28828829,80.40424803,40.19379845,15.11627907,44.68992248,100,10.06350757,44.05618363,17.06063721,10.34600891,48.09866393,7.822308064,20.72072072,8.108108108,1.914414414,26.46396396,18436,63
3043900,18.07195053,12.5351321,73.46824059,25.01083658,20.8041958,14.77272727,10.31468532,68.88111888,77.82462057,19.10283796,66.21910284,14.6780592,100,3.903903904,45.19392917,22.40022485,13.35019674,50.02810568,0,23.42657343,12.23776224,3.409090909,29.63286713,14413,802
3044000,88.51907255,0.074794316,9.947643979,30.86340206,91.77001127,0,0.789177001,7.77903044,86.76140613,58.04455446,9.735973597,32.21947195,100,4.142300195,41.3986537,13.6499626,3.889304413,79.35676889,8.820709492,33.82187148,3.156708005,1.014656144,12.96505073,24027,56
3044100,15.40780705,1.30117423,81.24404951,20.27537797,26.1627907,3.171247357,9.88372093,74.31289641,55.12535703,10.66202091,76.8815331,12.45644599,99.98413202,2.42820946,47.19136782,31.88382796,19.55245199,35.08966831,2.687616291,16.22621565,3.752642706,3.43551797,40.48625793,14648,482
3044200,97.07337181,0,5.894476505,32.95373666,95.89216945,0,1.925545571,5.905006419,84.87221764,49.52510176,8.141112619,42.33378562,99.62901896,2.145214522,41.42621599,14.52213488,11.95697145,68.92842367,8.927599347,17.32991014,3.465982028,0,18.61360719,23110,23
3044300,24.60202605,1.913490915,73.21112719,19.10364146,31.81818182,3.367003367,11.61616162,65.37598204,56.58465991,16.65228645,68.35202761,14.99568594,100,1.709401709,46.6312912,29.57067053,16.77118508,44.78211931,2.387934646,18.35016835,5.723905724,1.01010101,26.26262626,14989,409
3044400,92.86403086,0.353584057,11.37897782,31.53061225,93.93115942,0.996376812,0.996376812,10.86956522,88.58887817,53.4270048,10.86360521,35.70938999,100,3.595154357,41.40147862,15.94342655,15.52555448,52.5233044,8.388094318,27.80797101,10.59782609,2.717391304,21.01449275,20930,31
3044500,25.9729619,7.025809095,65.83367472,27.60434935,34.38506117,7.469414037,13.97295557,55.37669028,63.1093814,25.75928009,62.11473566,12.12598425,100,4.46708464,50.45063499,24.00655469,19.47972143,37.3822204,2.740778689,11.07533806,7.98454604,3.670315518,24.66194462,16328,313
3044600,61.22340426,3.244680851,16.22340426,19.21487603,70.51851852,4.592592593,22.22222222,16.74074074,70.15957447,25.708061,17.32026144,56.97167756,99.94680851,2.24852071,60.74468085,10.64395955,15.96593933,64.98137307,13.53077817,30.66666667,3.851851852,8.296296296,12.2962963,28729,28
3044700,40.79207921,12.32673267,60,30.60810811,50.9702458,6.468305304,2.328589909,57.17981889,75.69306931,37.07342296,56.77352637,6.153050672,98.86138614,4.104046243,65.89108911,16.27441162,9.063595393,64.49674512,6.827309237,9.961190168,12.41914618,1.552393273,25.09702458,23918,292
3044800,89.9780942,2.300109529,2.245345016,20.11308562,92.11886305,1.421188631,4.651162791,2.842377261,83.78970427,59.76145637,3.26428123,36.9742624,100,4.992435704,42.93537788,9.309967141,16.1007667,60.07667032,12.78366112,31.78294574,3.22997416,1.421188631,8.010335917,25383,22
3044900,40.07046765,29.78859705,49.67969251,30.53892216,42.55898367,26.86025408,3.35753176,50.99818512,88.88532992,55.57461407,43.77358491,0.651801029,99.61563101,8.30395613,42.98526586,33.79421222,16.39871383,40.7073955,3.196347032,25.86206897,21.50635209,9.891107078,37.38656987,19302,352
3045000,60.12987013,18.83116883,39.87012987,36.98630137,54.29864253,15.83710407,0,48.41628959,97.79220779,43.8957476,40.87791495,15.22633745,100,13.82978723,41.2987013,3.636363636,30,53.8961039,11.17021277,32.57918552,2.714932127,0,9.049773756,20996,12
3045200,97.64188649,0,3.397282174,25.36327609,97.46251442,0,0,5.997693195,98.48121503,67.4248927,2.317596567,30.25751073,100,2.630136986,35.53157474,11.07114309,2.358113509,76.45883293,13.21656051,35.06343714,3.229527105,0,2.76816609,29968,26
3045300,53.69509044,7.803617571,62.58397933,22.98136646,65.7807309,5.315614618,0,48.33887043,73.12661499,36.08860076,58.07671529,5.834683955,98.8630491,6.418716257,60.46511628,29.37794041,16.7276529,37.74176686,2.939412118,9.634551495,4.485049834,5.647840532,21.9269103,19859,286
3045400,92.6419467,0.984936269,4.345307068,29.64554243,92.13051823,0,2.879078695,4.990403071,90.44032445,59.51188986,4.067584481,36.42052566,100,9.465317919,42.35225956,14.31054461,15.41135574,66.22247972,11.0181311,18.61804223,2.879078695,0,8.637236085,19267,13
3045600,83.11258278,0.206953642,2.524834437,19.35714286,90.04683841,0,6.323185012,2.224824356,82.82284768,39.86013986,1.748251748,58.39160839,100,0.101214575,37.04470199,24.25496689,27.69039735,45.1986755,5.605605606,26.2295082,12.41217799,0,19.78922717,20360,18
3045800,99.02912621,0,0,18.13664596,97.28506787,0,2.714932127,0,97.97734628,77.50213858,0.855431993,21.64242943,100,0.524109015,36.40776699,6.877022654,13.99676375,73.22006473,19.07692308,42.98642534,6.561085973,0,6.561085973,37196,33
3046000,52.16617211,10.83086053,8.071216617,29.28603911,66.52960526,10.52631579,18.42105263,7.483552632,82.31454006,37.62471838,7.788863856,54.58641777,100,5.593093093,48.1305638,14.59940653,10.91988131,59.85163205,10.89181287,19.81907895,16.77631579,4.440789474,21.13486842,26482,48
3046201,90.49850874,0,7.030251385,22.20787605,90.48648649,0,6.054054054,8.216216216,88.58116745,30.1431127,7.28980322,62.56708408,100,2.19890055,39.53983809,33.31913081,9.373668513,50.5325948,8.715139442,29.18918919,18.37837838,2.378378378,23.35135135,20196,17
3046202,94.89317353,0.260552371,10.00521105,24.97409326,96.10829103,0.846023689,0,11.6751269,90.0990099,52.94117647,11.00757135,36.05125218,100,2.977667494,35.59145388,28.71287129,20.42730589,46.95153726,14.34231379,34.01015228,1.52284264,2.199661591,14.38240271,26153,49
3046400,93.94833948,0,2.767527675,32.49566724,89.71428571,0,4.285714286,6,96.93726937,36.62864385,1.774397972,61.59695818,99.63099631,1.301921885,34.24354244,32.07407407,17.18518519,42.40740741,5.0380785,15.42857143,2.142857143,1.857142857,21.42857143,13581,29
3046800,98.58695652,0.108695652,2.010869565,40.49145299,99.39516129,0,0.60483871,0,92.7173913,42.58064516,2.387096774,55.03225807,99.83695652,1.625239006,32.98913044,35.81927055,9.471965161,49.04735983,10.54545455,27.41935484,4.233870968,0,22.78225807,17605,23
3047000,100,0,0.380005846,33.88960205,100,0,0,0,97.10610933,54.26305354,0.132187707,45.60475876,100,5.673758865,27.44811459,32.47588424,1.66617948,55.07161649,8.540751586,26.93726937,1.35301353,4.42804428,14.39114391,15641,45
3047200,98.86841254,0,1.293242806,34.55258001,98.42726081,0,0,2.228047182,95.63530553,40.56501268,0.869250272,58.56573705,99.54736502,2.567901235,38.66795991,23.12439104,15.65443326,51.96492368,10.84884249,28.17824378,6.159895151,2.883355177,15.20314548,19798,24
3047400,96.84757881,0,3.93240169,43.40499709,97.46543779,0,2.534562212,7.02764977,91.09522262,26.0597125,3.35422042,70.58606708,100,3.585086042,33.05167371,27.00682483,16.44458889,52.22619435,9.986257444,29.60829493,4.262672811,0.576036866,20.85253456,19139,18
3047600,99.86921266,0.026157468,1.517133142,38.56138453,100,0,0,3.878902554,94.66387654,17.56433274,4.757630162,77.6780371,99.97384253,4.673650282,30.42113523,26.13814757,25.71951858,44.0607012,6.553493881,41.15421003,6.527909177,2.649006623,28.66603595,14960,53
3047700,85.48660563,2.916242794,16.92099017,16.84804514,86.56021291,5.455755156,3.659347971,18.16367266,89.04713462,73.96121884,15.99722992,10.04155125,100,2.905145257,74.83892845,11.69888098,9.020006782,73.10952865,18.5159258,15.03659348,7.185628743,1.463739188,14.90352628,42116,190
3047800,82.03579901,0.215656675,18.61117102,47.72833724,77.56584923,0.908265213,4.541326067,19.34604905,88.2682769,25.27135441,18.09815951,56.63048608,100,2.963702964,33.14643088,44.38214363,4.960103515,33.01703688,4.12371134,25.15894641,3.36058129,2.452316076,34.60490463,12499,111
3048000,77.63231198,5.961002786,16.545961,34.96571988,76.00786627,6.784660767,10.52114061,13.76597837,78.99721449,43.64380113,15.76463184,40.59156702,99.13649025,0.774860095,35.43175488,39.36499017,3.961787019,48.94633324,8.226539893,19.27236972,19.56735497,2.163225172,39.5280236,17687,34
3048100,77.68999248,1.805869075,32.54326561,15.51373347,86.78247734,1.208459215,8.534743202,33.76132931,85.06395786,44.88067744,36.18167821,18.93764434,100,8.054772453,69.93980436,19.0744921,5.718585403,71.85854026,10.9947644,23.03625378,6.64652568,0.453172205,15.18126888,34434,111
3048200,61.62960263,6.270506744,7.947502734,28.76335878,65.23981434,8.870551831,18.61784425,8.045384219,67.68137076,23.04656669,8.129439621,68.82399369,100,5.394190871,40.63069632,37.60481225,19.7229311,35.41742618,1.924001924,14.33728726,14.69829809,3.300670449,33.31614234,13567,64
3048400,70.89678511,7.381556684,21.27749577,25.53340329,69.22604423,9.152334152,7.923832924,21.62162162,82.59306261,37.59450172,16.58648339,45.81901489,99.49238579,4.489795918,50.40186125,16.81547619,18.66496599,47.70408163,5.116412762,17.87469288,5.15970516,4.545454546,20.82309582,17462,71
3048500,68.53010164,6.098514464,36.78655199,27.22342733,69.36619718,7.746478873,8.215962441,31.92488263,90.22673964,60.26165168,31.23466885,8.503679477,100,2.863340564,72.3612197,20.44566067,9.616888194,60.82877248,2.73318872,7.394366197,0,2.34741784,10.09389671,23589,543
3048600,43.75550984,2.115780194,20.48192771,42.01954397,46.77754678,3.534303534,41.16424116,23.49272349,71.90714076,19.48259342,16.22484829,64.29255829,98.73640905,1.99829932,38.70114605,38.66071429,12.38095238,28.83928571,0.590966653,13.30561331,3.326403326,5.613305613,23.28482329,11820,62
3048800,63.98987575,2.116889093,15.53152324,21.24005027,65.37649543,3.518648839,16.39690359,15.41168191,80.6028532,41.28051819,17.63826607,41.08121575,99.81592269,7.038995373,44.22457432,35.31581374,14.73029046,41.21715076,10.26043301,20.05629838,9.429978888,4.503870514,27.44546094,19321,93
3048900,27.31662451,42.72246493,68.68245574,25.35453373,28.65937073,39.26128591,0,68.74145007,89.00896758,43.68566407,55.76198845,0.552347477,100,6.40788663,35.80133364,33.52494826,17.4063003,33.73189239,0,23.11901505,27.9753762,14.15868673,46.51162791,10586,1219
3049000,54.48921585,15.11452934,12.48955024,23.80585516,63.09872923,13.63636364,14.80938416,11.43695015,83.38070557,35.20918179,9.348389485,55.44242873,99.68232737,8.015855538,46.86507273,26.38376384,15.01174103,46.39382758,3.078238564,17.74193548,13.83186706,6.989247312,24.68230694,17310,82
3049100,33.5789129,20.0556647,43.07465619,24.9939158,37.28088927,20.52159042,23.51432236,44.89097905,80.84479371,32.23673054,36.54400543,31.21926403,100,3.620273532,43.28749181,22.72429601,11.55861166,41.43745907,2.580389043,34.80119709,5.002137666,3.249251817,25.60923472,17685,1319
3049200,54.19621749,15.15957447,24.88179669,25.41463415,55.25830258,21.3099631,9.501845019,21.12546126,77.27541371,44.99666444,25.4503002,29.55303536,100,4.373673036,44.71040189,25,23.87706856,46.57210402,13.02149178,12.54612546,5.073800738,2.859778598,21.12546126,23231,74
3049300,48.23759791,17.55874674,69.11227154,19.83131043,53.34614153,17.32308678,1.95325008,66.92283061,82.7154047,34.67774901,61.8204115,3.501839488,100,6.90747782,46.13577024,30.14360313,19.73890339,37.49347259,2.36294896,24.36759526,15.40185719,2.017291066,31.12391931,16571,1308
3049400,51.74486559,13.94222742,14.42644849,25.05483792,62.41513094,10.37827352,17.45877789,11.83317168,79.4122558,30.31125588,12.95693087,56.73181325,97.87944565,4.520833333,46.53531474,16.63254862,12.21426134,67.09314227,8.67253017,15.7129001,10.37827352,4.413191077,24.44228904,22265,56
3049500,88.97262991,1.07100357,25.1090837,9.621993127,91.70267934,1.123595506,2.765773552,17.2860847,87.42562475,60.11442583,22.55823457,17.3273396,100,3.85582565,68.30622769,11.54303848,6.227687426,77.23125744,17.19532554,22.12618842,6.050129646,2.679343129,9.59377701,37273,316
3049600,41.28987836,4.291943998,19.41703007,21.6303182,49.64438122,5.547652916,31.08108108,17.3541963,69.70392472,34.18418418,17.91791792,47.8978979,99.63277485,4.034929238,44.02111545,15.98709975,20.43307994,58.69615296,9.495723975,23.75533428,8.890469417,6.543385491,25.3200569,20512,132
3049700,87.52860412,0.266971777,7.627765065,16.65190434,88.49294729,0,9.131403118,10.54194506,93.70709382,73.17647059,4.862745098,21.96078431,99.5423341,2.070063694,74.98093059,12.2605364,9.272030651,67.04980843,17.87420382,18.85671863,5.493689681,0.890868597,7.572383074,43020,115
3049800,51.00067461,2.833370812,6.723633911,17.4737555,61.29032258,2.530044276,27.89373814,9.993674889,84.05666742,33.83366142,5.536417323,60.62992126,100,4.736695458,49.83134698,22.01484147,14.05441871,56.95974815,8.335648791,18.15306768,6.198608476,1.075268817,16.38203669,22775,59
3049900,90.21526419,1.500326158,4.69667319,23.51885099,90.76723017,2.990897269,0.78023407,6.762028609,80.69145466,57.49831876,8.00268998,34.49899126,100,5.952380952,65.23157208,9.328114808,6.718851924,78.08219178,17.08683473,17.94538362,3.771131339,0,3.120936281,38386,31
3050000,70.0130719,11.47712418,13.62091503,18.59827721,73.77666248,11.22961104,5.332496863,9.661229611,94.69281046,66.79389313,9.395184968,23.8109219,99.89542484,5.478087649,60.07843137,17.8487307,4.213556661,74.14289453,14.47499172,15.74654956,5.269761606,1.756587202,8.594730238,32445,19
3050100,90.95665172,0.560538117,15.99402093,10.05265677,91.39534884,0,4.573643411,12.17054264,86.13602392,56.04133545,14.26868045,29.6899841,100,4.11937789,62.33183857,9.155455904,18.72197309,68.68460389,11.13913409,23.41085271,2.558139535,0.852713178,10.54263566,35024,68
3050202,87.07744972,2.952503209,10.9114249,14.74501109,85.48241659,5.22993688,5.590622182,7.574391344,96.32006846,81.58508159,3.44988345,14.96503497,100,2.227722772,56.99614891,9.670517758,4.450149765,81.89987163,27.52475248,26.87105501,3.967538323,0,6.672678088,44382,10
3050300,88.2970451,0,19.05132193,18.53612167,88.31932773,0,5.714285714,17.64705882,87.36391913,61.28775835,17.48807631,21.22416534,100,5.197505198,69.55676516,17.10730949,8.592534992,63.99688958,9.812889813,22.43697479,4.369747899,2.18487395,10.58823529,33694,84
3050400,60.70682121,14.61143834,25.11875356,21.49738508,63.99235912,14.89971347,5.396370583,23.49570201,76.80030401,45.7353242,22.49948865,31.76518716,100,5.818517663,57.22971689,16.37849136,2.945088353,77.99733992,15.71461344,18.86341929,1.671442216,1.52817574,8.978032474,32905,67
3050500,40.35520474,17.85890479,51.70202269,23.24137931,41.41471763,16.77124929,8.442669709,59.32686823,87.7898372,30.05063291,48,21.94936709,100,8.733624454,53.84805131,37.39516527,18.57424766,34.87913172,3.013777268,26.41186537,10.03993155,2.681118083,26.98231603,17080,398
3050600,18.83817427,46.5560166,36.34854772,31.7864132,17.40246407,57.39219713,5.595482546,26.12936345,66.8713693,44.08378939,31.57199472,24.34421589,98.406639,7.00966075,45.31120332,27.55945353,15.8880081,44.12211166,3.34938704,14.88706366,6.416837782,8.675564682,27.66940452,15543,1334
3050700,82.17917676,5.133171913,33.02663438,39.2248062,66.89814815,7.407407407,0.925925926,44.44444444,96.51331719,14.49004975,37.68656716,47.82338309,100,0,25.42372881,70.84745763,4.842615012,14.57627119,1.884700665,11.57407407,5.555555556,8.564814815,56.48148148,6976,530
3050801,4.774535809,76.47214854,24.82758621,45.05494506,6.008583691,76.5379113,4.721030043,24.03433476,72.75862069,48.57468643,24.77194983,26.65336374,100,11.36363636,57.4270557,26.04774536,19.07161804,48.80636605,1.643489254,8.86981402,6.795422032,13.37625179,37.48211731,14711,821
3050803,8.992805755,88.04956035,9.152677858,31.7386231,15.56291391,79.58057395,1.876379691,10.48565121,84.17266187,75.24709927,7.305543618,17.44735711,100,10.15180266,68.30535572,22.58193445,9.752198241,67.66586731,6.837209302,12.58278146,4.08388521,6.181015453,12.25165563,25408,648
3050804,12.94846706,62.8506197,24.93476843,36.73135375,17.19077568,64.65408805,6.163522013,21.92872117,73.22243966,61.57967508,23.07293467,15.34739025,99.16829746,6.495987772,56.86562296,23.18697583,7.400098668,60.87814504,3.404577265,21.3836478,7.253668763,6.037735849,24.98951782,20917,550
3050900,91.20088545,0.249031544,13.72440509,38.56540084,87.30650155,1.393188855,0,18.57585139,91.09020476,13.28279499,16.08437706,70.63282795,100,1.510749564,24.7094632,55.39568345,15.05257333,23.85168788,3.737319808,14.86068112,12.22910217,1.702786378,63.3126935,9779,110
3051001,9.709521248,84.93813878,18.9887036,42.61603376,13.07189543,82.64342774,0,15.61365287,87.17052179,79.69991174,7.1197411,13.18034716,99.54276493,11.65084003,48.78967187,26.61442853,18.07619562,48.52742502,3.034580099,11.03848947,10.45751634,6.899055919,37.25490196,16561,454
3051002,10.41425596,72.06665124,21.17565378,34.18659481,11.37493098,75.42794036,0.386526781,17.78023192,73.89493173,59.77761663,20.08701958,20.13536379,99.44457302,7.575757576,56.16755381,25.43635094,13.96323016,45.84593903,4.433497537,10.93318609,6.736609608,3.368304804,17.78023192,18955,788
3051100,39.74461293,11.46581538,50.33253525,21.34615385,45.50792719,12.97709924,16.5002936,47.09336465,87.49667465,34.58229253,43.32500694,22.09270053,100,4.791731914,50.41234371,31.6839585,16.0415004,46.6613461,5.317848411,20.55196712,7.105108632,10.33470346,34.11626541,21169,250
3051200,16.57064888,67.57125531,24.66646452,28.20641283,16.22285948,70.09422368,0.614502253,23.67882016,73.6810188,51.37750082,22.56477534,26.05772384,100,6.042471043,52.30442693,16.35839903,15.43359612,57.12553063,6.532951289,14.91192134,3.359278984,4.875051209,17.20606309,20342,446
3051300,77.72033481,5.145248646,44.36238306,12.55102041,79.80402831,4.300489929,3.864997278,37.99673381,83.55489907,43.87161991,45.74172353,10.38665656,100,8.993693447,70.50713934,15.95273264,11.25061546,64.64795667,13.5445112,9.85302123,5.49809472,2.068590093,20.35928144,30584,384
3051400,27.17627509,53.71340918,32.3277515,28.40075456,25.14492754,55.61594203,4.782608696,29.60144928,68.74600537,42.7752763,23.08636922,34.13835448,99.76990924,4.98245614,48.66419532,21.20435618,10.04484305,43.58744395,3.495311168,13.44202899,3.260869565,3.804347826,22.60869565,17832,320
